Actual,Predict,Path,Sampling Rate
គឺយើងប្រើការសំពះនេះដែរ គឺបង្ហាញអំពីការសោកស្ដាយ ការសុំទោស សំពះ,គឺជាងប្រើការសម្ពះនេះដាយ គឺបង្ហាញពីការសោកស្ដាលអីការសមទស្សន៍,1_9.wav,16000
គឺសម្រាប់បង្ហាញអំពីទី ១ យើងដឹងហើយសំពះគឺដើម្បីជួបគ្នា សំពះជម្រាបសួរ សំពះសុំទោស សំពះអរគុណ,គឺសម្រាប់បង្ហាញអំពីទីមួយ និងដឹងអាចថាសម្ពេះគឺដើម្បីជួបគ្នាសម្ពេះជម្រៀកផ្សួរ សម្ពះសម្តូរសម្ពេះអរគុណ,1_14.wav,16000
គឺដៃទាំងសងខាង នឹងគឺត្រឹមតែច្រមុះទេ គឺត្រឹមច្រមុះ សំពះស្ដេច ឬក៏ព្រះសង្ឃ,គឺដៃទាំងសោងខាងហ្នឹងគឺត្រឹមតែជ្រាំរមាសនោះទេ គឺត្រឹមជំរម៉ោះ គឺសិនពេះស្ដាចរីកូប្រះសង់,1_28.wav,16000
ហើយសំពះមួយទៀតពេលដែលយើងសំពះឪពុកម្ដាយ គ្រូ បងប្អូន ឬក៏អ្នកដែលមានវយចំណាស់ជាងដូចជា,ហើយសម្ពែរមួយទៀតពេលដែលយើងសម្ពាក់ឲ្យពុកម្ដាយគ្រូបងប៉្អូននាក់ដែលមានអញ្វីចំណាសជាង,1_29.wav,16000
តែការសំពះនេះផងដែរគឺមាន ៥ បែប គឺមានន័យថាបង្ហាញអំពីកាលៈទេសៈ ៥ ខុសគ្នា,តែការសម្ពះនេះផងដែរ មានប្រាំបែប គឺមានន័យថាបង្ហាញញាំពីកាលៈតែសៈខុសគ្នា,1_15.wav,16000
ហើយពេលដែលយើងលើកដៃកាន់តែខ្ពស់ អញ្ចឹងគឺជាការសំពះព្រះ ឬក៏គ្រឿងសក្ការបូជាផ្សេងៗ,ហើយពេលដែលយើងលឺដែលកាន់ដែលខ្ពស់ ជាងវាដូចជាការសម្ពស្រះ ឬក៏គ្រឿងសការាក់បូរជាផ្សេងៗ,1_17.wav,16000
ទី ១ ការសំពះគឺ យើងប្រើម្រាមដៃទាំងសងខាង គឺយើងប្រើបាតដៃទាំងសងខាងនិងផ្គុំចូលគ្នា អញ្ចឹងគឺសំពះ គឺ លើកដៃទាំងសងខាង ដែលយើងផ្គុំចូលគ្នា និង,ទី១. អ្វីការសម្ពះគឺជាងប្រើមរាបដៃទាំងសង្ខាង គឺយើងប្រើបដែលទាំងសង្ខាងហ្នឹង ព្គុំចូលគ្នាជាងគឺសង្ពះគឺលើកដៃទាំងសង្ខាងដែលយើងផ្គុំចូលគ្នាហ្នឹង,1_16.wav,16000
ហើយខ្ញុំក៏សូមបញ្ចប់ទៅការពិពណ៌នាទៅលើការសំពះនៅក្នុងប្រទេសខ្មែរនេះ ដោយប៉ុណ្ណេះដែរ សូមអរគុណ,ហើយខ្ញុំក៏សុម្បញ្ចប់ទៃកាលពីពព័ត៌រិននាទៅលើការសម្ពាស់ដែលក្នុងប្រទេសខ្មែរហ្នេសដោយប៉ុណ្ណេះដែលដែលសុំអរគុណ,1_42.wav,16000
ហើយនឹងចុងក្រោយគឺអ្នកដែលមានឋានៈទាបជាងយើង ឬក៏អ្នកដែលមានអាយុតិចជាងយើង,ហើយនឹងចង់ក្រោយគឺអ្នកដែលមានថានាក់ទាបជាងយើងរាក់គូនអ្នកដែលមានអាយុត្តិចជាងយើង,1_41.wav,16000
ឬក៏អ្នកដែលមានអាយុច្រើនជាង ជីដូនជីតា ឪពុកម្ដាយ បន្ទាប់មកទៀតអ្នកដែលមានឋានៈស្មើយើង ឬក៏អាយុស្មើយើង,ដែលគាត់អ្នកដែលយុច្រើនជាងជាដងជួរតាប្រដាយ ដល់មិនទៀតអ្នកដែលមានដាក់ស្មើរយើង ឬក៏អាយុស្យស្មើរយើង,1_40.wav,16000
ហើយការសំពះគឺជាវិធីមួយ ឬក៏មធ្យោបាយមួយដែលសម្តែងនូវការអរគុណ ឬក៏ការជម្រាបសួរ អញ្ចឹងគឺក្នុងការពេលដែលជួបគ្នា,ហើយការសម្ពះជាវិធីមួយរាករកម្យូបាយមួយដែលសំប្បានឯងនៅការអរគុណរាករាកជម្រាបស៊ួរ អញ្ចឹងគឺក្នុងការពេលដែលជួបគ្នា,1_2.wav,16000
គឺស្ដេចគឺមានខ្ពស់បំផុតបន្ទាប់ពីព្រះមកគឺស្ដេច ហើយស្ដេចហើយនិងព្រះសង្ឃ ស្ដេចនិងព្រះសង្ឃ,គឺស្ដែកមានអានអាចខ្ពស់បំផុសបន្ទាប់ពីប្រះវ៉ាស់គឺស្ដេច ហើយស្ដេវហ្នឹងព្រះសង់ ចាំងព្រះសង់,1_27.wav,16000
អញ្ចឹងសំពះនឹងគឺត្រឹមចង្កា ក្រោមពីមាត់[…]ត្រឹមចង្កា ដៃទាំងសងខាងគឺសំពះត្រឹមចង្កា,ចឹងសំពះហ្នឹងគឺត្រឹមចង្ការគឺតែក្រោមពីមាននែកត្រឹមចង្ការដៃទាំងសង្ខាងគាត់សំពះចង្ការ,1_33.wav,16000
ហើយសំពះមួយទៀត មួយបែបទៀតគឺ បង្ហាញពីឋានៈតួនាទីដែលគឺ សំពះអ្នកដែលមានឋានៈទាប ឋានៈប្រហែលយើង គឺអ្នកដែលមានអាយុស្មើយើង ឬក៏ឋានៈឋានៈដូចយើងដែរ,ហើយសម្ពះមួយទៀត មួយបែបទៀតគឺបង្ហានពីរថានៈទូននិរទីដែលគឺសម្ពះអ្នកដែលមានធ្នាក់ទៀតស្នាក់ប្រហែយើង គឺអ្នកដែលមានអាយុស្ស្មើរយើង ឬក៏ថានាក់ប្រហាក់ប្រហែកដល់ជើងដែរ,1_32.wav,16000
ហើយសំពះមួយទៀតគឺពេលដែលយើងសំពះស្ដេច ឬក៏ព្រះសង្ឃ អញ្ចឹងស្ដេចក៏ជាអ្នកដែលមានឋានៈខ្ពស់ដែលក្នុងប្រទេសខ្មែរ,ហើយសំពែរមួយទៀតគឺវាដែលយើងសំពែរស្តាច់ ឬក៏ព្រះសោង ចឹងស្តាច់គោជននាក់ដែលមានថានគ្ពោះអាចក្នុងប្រទេសខ្មែរ,1_26.wav,16000
ប្រជាជនខ្មែរគឺការជួបគ្នាគឺប្រើប្រាស់ការសំពះ អញ្ចឹងគឺការសំពះដែលបង្ហាញអំពីអត្ថន័យ,ប្រជាជនខ្មែរ គឺការជួបគ្នាគឺការប្រាស់ការសម្ពាក់ចឹងគឺការសម្ពាស់ ដែលបង្ហានវាក់ទៅន័យ,1_3.wav,16000
ពាក្យថា សំពះ គឺមានន័យថាគឺជាការដែលយើងលើកដៃទាំងសងខាង លើកដៃប្រណមផ្គុំគ្នាហើយលើកមកខាងលើ,ពាក្យថាសម្ពាស់ គឺមានន័យថា គឺជាការដែលយើងលើកដៃទាំងសង្ឃាងលើកដៃប្រណាំគមន៍គ្នាហើយលើកប្ខាងលើក,1_1.wav,16000
អញ្ចឹងគឺសំពះ សំពះព្រះ សំពះព្រះដូចជាព្រះពុទ្ធ ឬក៏ការបន់ស្រន់ បួងសួង ឬក៏វត្ថុសក្តិសិទ្ធ វត្ថុសក្តិសិទ្ធនឹងគឺសំដៅទៅលើអប្បិយជំនឿ,និយាយង្គឺសម្ពាស់ប្រាស់ សម្ពាស់ប្រាស់រជាព្រាស់ព្រះពត្រាស់ ឬក៏ការបងស្រន្តបួនសួង ឬក៏របស់ថុសសាកសិត វត្តុសាកសិតនឹង គឺសម្ដៅទៅលើបីជំនឿ,1_18.wav,16000
ជីដូនជីតា ឪពុកម្ដាយ អ្នកដែលមានវ័យចំណាស់ជាង បង អញ្ចឹងអ្នកទាំងអស់គឺមានអាយុច្រើនជាងយើង,ជាដូងជីតាអោយពុកម្ដាយ អ្នកដែលមានវិញចំណាស់ជាងបងប្អៗបង អញ្ចឹងទាំងអស់គឺមានយុស្សឆ្ដើនជាងយើង,1_30.wav,16000
ជាទូទៅ ពេលដែលយើងប្រើសម្រាប់ថ្វាយបង្គំព្រះ ឬក៏វត្ថុសក្តិសិទ្ធ ឬក៏អប្បិយជំនឿផ្សេងៗការបន់ស្រន់,ជាទៅពេលដែលយើងប្រើសម្រាប់ការធ្វើបង្គមប្រាស់ ឬក៏ធ្វើសាកសិទ្ធិក៏អភ័យជំនឿផ្សេងៗរឿងការបន់សន្ត,1_24.wav,16000
គឺសំពះគឺលើកដៃទាំងសងខាងគឺខ្ពស់មកដល់ថ្ងាស,គឺសម្ពះលើដែលចង់សំខាន់គឺខ្ពស់មកដល់ថ្ងៃ,1_25.wav,16000
អញ្ចឹងដៃគឺមកត្រឹមមាត់ ដាក់មកត្រឹមមាត់ ការសំពះដៃទាំងសងខាងគឺដាក់មកត្រឹមមាត់,គឺជឹងដៃគឺមកត្រឹមម៉ាត់ គាត់សំពះដែលរឹងសង្ខាងគឺដាក់ត្រឹមម៉ាត់,1_31.wav,16000
ដូចជាការជឿទៅលើអ្វីមួយ ជឿថាដែលអាចនិងជួយបាននិងគឺ ការបន់ស្រន់,ក៏ជាការជាគឺទៅលើអ្វីមួយអញ្ចឹងជួយវានឹងការបន់ស្រល់,1_19.wav,16000
សូមជម្រាបសួរនេះជាការពន្យល់ទៅលើអត្ថន័យនៃការសំពះនៅក្នុងប្រទេសខ្មែរ,សង្វចំនាញ់សួរនិយាយជាការពន្យល់ទៅលើអត្តណីនៃការសំពះរំនៅក្នុងប្រទេសខ្មែរ,1_0.wav,16000
បង្ហាញពីការជម្រាបសួរ ជួបគ្នាជាលើកដំបូង ឬក៏ការស្វាគមន៍គ្នាគឺសំពះ,បង្ហាញពីការជម្រាបស៊ួស ជួបគ្នាជាលើដំបូង ឬក៏ស្វាគមន៍គ្នាគឺសម្ពះ,1_4.wav,16000
ដូចជាប្អូន ឬក៏ក្មេងៗ ឬក៏អ្នកដែលមានឋានៈតួនាទីក្នុងសង្គមទាបជាងយើង គឺសំពះនៅត្រឹមដើមទ្រូង,ដែលជាប៉ូន នៅកូរក្មេងៗ រាក់ដែលមានថ្នាក់ទូនាតិក្នុងសង្គមម៉ងទាបច្រាញ់យើងគឺសម្ពាធន៍ដែលមត្រូង,1_35.wav,16000
អប្បិយជំនឿគឺជាការជឿទៅលើអ្វីមួយដោយមិន មិនបានដឹងពិតប្រាកដ,អាព័យជំនឿគឺជាការជឿនលើអ្វីមួយដោយមិនដោយមិនបានដឹងពុទ្ធប្រាករណ៍,1_21.wav,16000
អញ្ចឹងដូចជា ប្រជាជនខ្មែរ ពេលដែលគាត់ចង់បានអ្វីមួយ គាត់បន់ស្រន់ គាត់មានជំនឿ ឬក៏យើងហៅថា អប្បិយជំនឿ,អញ្ចឹងដូចជាប្រជាជនខ្មែរពេលអីគាត់ចង់ដាវីគាត់បន់ស្រសន់ គាត់មានជំនឿ ឬក៏យាងហារថាអភ័យជំនឿ,1_20.wav,16000
ហើយសំពះចុងក្រោយគឺសម្រាប់អ្នកដែលមានឋានៈតួនាទីទាបជាងយើង ឧទាហរណ៍អ្នកដែលមានអាយុតិចជាងយើង,ហើយសម្ពេសចង់ក្រាយគឺសម្រាប់អ្នកដែលមានថានាក់ទស្សនាទីបជាងយើង វាទារហូតែមានអាយុតិចជាងយើង,1_34.wav,16000
ហើយការសំពះក៏ប្រើសម្រាប់ការសុំទោស  ក៏យើងប្រើសំពះ អញ្ចឹងគឺការសំពះ គឺជាការដឹងគុណ ហើយនឹងបង្ហាញអំពីការសុំទោស,ហើយការសម្ពេះគុបត្រាវសម្រាប់ការសម្ពទោស គុលគ្រាងប្រាល់សម្ពាស់ ជាមិនគឺការសម្ពេះ គឺជាការដឹងគុណហ្នឹងបង្ហាជាមីការសម្ពទោស,1_5.wav,16000
អញ្ចឹង ការសំពះគឺប្រើក្នុងឱកាសដូចជា ការជួបគ្នា ជម្រាបសួរ ជួបគ្នា រាក់ទាក់ស្វាគមន៍គ្នា គឺសំពះ,ចឹងការសម្ពះគឺប្រើក្នុងអស់ការដូចជាការជួបគ្នា ជម្រាបស៊ួរជួបគ្នារដែលស្វាគមន៍គ្នាគឺសម្ពះ,1_7.wav,16000
មានន័យថា អប្បិយជំនឿជឿទៅលើរបស់សក្តិសិទ្ធ ឬក៏ពេលខ្លះយើងជឿទៅលើព្រះពុទ្ធសាសនា អញ្ចឹងការបន់ស្រន់,អាព្រោះជាមនុស្សជាមនុស្សជាមនុស្សជារលើរបស់សាកសិទ ឬក៏ពេលខ្លះជាយើងជាទៅលើប្រាស់ពុទ្ធសារស្នាចឹងការបន់ស្លន់,1_22.wav,16000
អញ្ចឹងសរុបសេចក្ដីមកគឺការសំពះនៅក្នុងប្រទេសខ្មែរ គឺបង្ហាញអំពី គឺបង្ហាញ គឺប្រើសម្រាប់ការជួបគ្នា ការស្វាគមន៍គ្នាដូចជា ការសំពះជម្រាបសួរ សំពះជម្រាបលា,យើងសារដប់ស្ដេចក្តីបោះគឺ ការសម្ពេសនៅក្នុងប្រទេសខ្មែរ គឺបង្ហាញអំពីរ គឺបង្ហាញ គឺប្រើសម្រាប់ការជួបគ្នា ការស្វាកុំគ្នា ដូចជាការសម្ពេះជំរាបលា,1_36.wav,16000
ហើយសំពះពេលដែលយើងអរគុណ ហើយនិងសំពះពេលដែលយើងសុំទោស ហើយការសំពះនេះទៀតគឺប្រើ,ហើយសំពះពេលដែលយើងអគុណហើយនឹងសំពេលពេលដែលយើងសប្បតូរ ហើយការសំពះនេះទៀតគឺប្រែ,1_37.wav,16000
ការថ្វាយបង្គំព្រះ គឺការសំពះនេះ គឺដៃទាំងសងខាងលើកទៅដល់ថ្ងាសលើកឲ្យខ្ពស់ទៅដល់ថ្ងាស អញ្ចឹងគឺបង្ហាញអំពី ការសំពះនិងគឺ,ការធ្វើអាចមួយការបង្គមព្រះ គឺការសម្ពាក្យនេះ គឺដៃទាំងសោងខាងលើតផ្ដល់ថ្ងៃលើកខុស្សមកដល់ថ្ងៃអារចាន់គឺបង្ហាញញណ្ពីការសម្ពាះនេះគឺ,1_23.wav,16000
ហើយនិងការជម្រាបសួរ ចាស រាក់ទាក់គ្នាការជម្រាបសួរ ការដឹងគុណ អរគុណ ហើយនិងការសុំទោស,ហើយសំហើយនឹងការចម្រាបស៊ួរ រាក់ទាក់គ្នាការចម្រាបស៊ួរ ការដឹងគុណអរគុណ ហើយនឹងការសមទោស,1_6.wav,16000
គឺខ្ញុំជិះកង់ទៅសាលាវិទ្យាល័យរបស់ខ្ញុំ ដោយសារសាលាវិទ្យាល័យរបស់ខ្ញុំមានចំងាយរហូតទៅដល់ ៧ គីឡូម៉ែត្រ,រឿងខ្ញុំជិះកង់ ទៅសាលាវិទ្យាល័យរបស់ខ្ញុំ ដោយសាលវិទ្យាលាយរបស់ខ្ញុំមានចំងាយរហូតទៅដល់ប្រាំពីរគ្រីឡូម៉ែរ,10_7.wav,16000
ហើយចំណែកខ្ញុំគឺត្រូវធ្វើដំណើរដោយជិះកង់ ហើយសាលារបស់ខ្ញុំគឺធំជាងពីមុន,តែចំណាយខ្ញុំគឺត្រូវដំណាស់ដែលជិះកម្មសាលរបស់ខ្ញុំគឺធំជើងពីមុន,10_17.wav,16000
ហើយមានសិស្សតែមួយចំនួនដែលផ្ទះរបស់ពួកគាត់ស្ថិតនៅក្បែរសាលារៀន ហើយគាត់អាចដើរទៅកាន់វិទ្យាល័យបានដូចដែរ,ហើយមានសេសតែមួយចំនួនទេសដែលផ្ទះរបស់ពួកគាត់ធឹតនៅក្បាយសាលារៀនហើយគាត់អាចដើរទៅកម្មវិទ្យាល័យបានរដែរ,10_16.wav,16000
អញ្ចឹងគឺឪពុកម្ដាយរបស់ខ្ញុំបានទិញកង់ថ្មីឲ្យខ្ញុំមួយ នៅពេលដែលខ្ញុំចប់ បញ្ចប់ថ្នាក់បឋមសិក្សា,ចឹងគឺពុកម្ដាយរបស់ខ្ញុំមានទិញកម្មណ៍ថ្មីខ្ញុំមួយចាំពេលដូចខ្ញុំចប់ខ្ញុំចប្រធម្មត្តិចធំសិក្សា,10_6.wav,16000
ហើយវិទ្យាល័យរបស់ខ្ញុំគឺនៅឆ្ងាយពីផ្ទះ គឺមានចំងាយរហូតដល់ ៧ គីឡូម៉ែត្រ មានចំងាយឆ្ងាយ ហើយវាមិនអាចធ្វើដំណើរដោយថ្មើរជើងបាននោះទេ,ហើយវាច្រាល័យរបស់ខ្ញុំគឺនៅឆ្ងើយវាផ្ទះគឺមានចម្ងាយហូតដល់ ប្រាំពីរគីឡូម៉ែត្រ ហើយគឺមានច្រាប់យើងចម្ងាយឆ្ងើយដែលហើយវាមិនអាចធ្វើដំណើរដែលធ្មើនជើងបាន,10_4.wav,16000
អញ្ចឹងគឺវិទ្យាល័យរបស់ខ្ញុំគឺស្អាតជាង ហើយមានមនុស្សច្រើនជាង គឺអាគារនោះគឺធ្វើពីថ្ម ហើយមានសួនច្បារ មានដើមឈើនៅក្នុងសាលារៀន,ហើយចឹងគឺជាល័យរបស់ខ្ញុំគឺស្អាតជាង ហើយមានមនុស្សច្រើនជាងគឺមានធ្វើភាគម្នុងមានសួនច្បារ មានដើម្ភឈើនៅក្នុងសាលារៀន,10_14.wav,16000
ហើយមានកង់ជាច្រើនដែលសិស្សទាំងអស់ សិស្សានុសិស្សទាំងអស់ ទាំងសិស្សប្រុស ទាំងសិស្សស្រី ភាគច្រើនគឺជិះកង់ទៅសាលារៀនដូចគ្នា ដូចខ្ញុំដែរ,ហើយមានកងជាច្រើនដែលស៊ើចទាំងអស់ ស៊ើសសារលោះស៊ើរទាំងអស់ ចាំស៊ើសប្រុស្តែស៊ីភាគច្រើន គឺជិះកង់ទៅសាលាររាជនដូចគ្នារដូចខ្ញុំដែរ,10_15.wav,16000
ហើយពេលដែលខ្ញុំទៅសាលា នេះគឺជាការចាប់ផ្ដើមនៃការដែលខ្ញុំត្រូវធ្វើដំណើរដោយកង់,ហើយពេលដែលខ្ញុំទៅសាលា និងគឺជាការចាប់ផ្ដើម ដែលការដែលខ្ញុំត្រូវធ្វើដំណើរដោយ,10_5.wav,16000
កាលពីមុនខ្ញុំបានរៀននៅសាលាបឋមសិក្សា ពីថ្នាក់ទី ១ រហូតដល់ថ្នាក់ទី ៥ ហើយសាលាបឋមសិក្សារបស់ខ្ញុំគឺនៅក្បែរផ្ទះ,កាលពីមុនខ្ញុំបានរាននៅសាលាមបន្ធំមិនសិក្សាពីថ្នាក់ទីមួយ ដ៏ដល់ថ្នាក់ទី៥ ហើយសាលាមបន្ធំសារដ៏បស់ខ្ញុំគឺនៅក្បែរផ្ទះ,10_1.wav,16000
ត្រូវធ្វើដំណើររយៈពេលយូរ ហើយត្រូវធ្វើដំណើរដោយមធ្យោបាយជិះយន្តជំនិះ គឺជិះកង់ពីផ្ទះទៅសាលារៀន ហើយមួយទៀតគឺសាលាគឺក៏លក្ខណៈខុសគ្នាដែរ,ធ្វើដំណើររយៈពីយូរ អាចត្រូវធ្វើដំណើរមស្យោបាយជាជាងជាមួយជិះគាំងពីផ្ទះតែសាលារៀន ហើយមួយទៀតគឺសាលារគឺគ្រលក្ខណៈខុសគ្នាដា,10_11.wav,16000
អញ្ចឹង គឺជាការផ្លាស់ប្ដូរមួយយ៉ាងខ្លាំង ពីថ្នាក់បឋមសិក្សា ហើយប្ដូរទៅកាន់ថ្នាក់វិទ្យាល័យ គឺភាពខុសប្លែកទី ១ នោះ គឺរយៈចំងាយដែលសាលាស្ថិតនៅឆ្ងាយពីផ្ទះ,អញ្ចឹងគឺជាការផ្លាស់ប្តូរមួយខ្លាំងពីថ្នាក់វិទ្យាល័យអ្នកវិទ្យាល័យថ្មស្សាស្តាហារផ្តូរទៅកាន់ថ្នាក់វិទ្យាល័យគឺភាពខុសប្លែកពីមួយនោះគឺរយៈចំងាយដែរសាលារធិតិច្ងាយពីផ្ទះ,10_10.wav,16000
﻿សូមជម្រាបសួរ នេះជាការពិពណ៌នាអំពីសាលាវិទ្យាល័យរបស់ខ្ញុំ សាលាវិទ្យាល័យរបស់ខ្ញុំគឺស្ថិតនៅឆ្ងាយពីផ្ទះ,ចម្រាកផ្សួរនេះជាកាលពីពព័ត៌ដូចនាអំពីសាលាយរបស់ខ្ញុំ សាលាវិទ្យរបស់ខ្ញុំ គឺធាត់នៅថ្ងៃពីផ្ទះ,10_0.wav,16000
ដែលខ្ញុំតែងតែធ្វើដំណើរពីផ្ទះទៅកាន់សាលាបឋមសិក្សាពីថ្នាក់ទី ១ រហូតដល់ថ្នាក់ទី ៥ ហើយពេលដែលខ្ញុំបញ្ចប់នៅក្នុងសាលាបឋមសិក្សារបស់ខ្ញុំ,ដែលខ្ញុំតែនែកធ្វើដំណើរពីផ្ទះតែកាលសាលាប្រធំសឹកសារពីថ្នាក់ទីមួយដ៏ហូតដ៏ថ្នាក់ទីប្រាំ ហើយពេលដែលខ្ញុំបានចោះនៅក្នុងសាលាប្រធំសឹកសារបើខ្ញុំ,10_2.wav,16000
សាលាដែលខ្ញុំធ្លាប់រៀននៅបឋមសិក្សាគឺអាគារកាលពីខ្ញុំនៅរៀន គឺអាគារឈើ ហើយអាគារនឹងគឺអាគារឈើ,ដែលសាលដែលខ្ញុំធ្វើអោយបន្តិធម្មផ្សិក្សាគឺអគារបៀបខ្ញុំនៅក៏អគារឈើអោយអគារហើយអគារហើយ,10_12.wav,16000
ហើយអត់មានជញ្ជាំងត្រឹមត្រូវនោះទេ ជញ្ជាំងធ្វើអំពីពេលខ្លះស្លឹកដូង ហើយពេលដែលខ្ញុំបន្តទៅសាលាវិទ្យាល័យគឺសាលាគឺធំជាងពីមុន,ហើយអត់មានចិញ្ចញ្ចញ្ចញ្ចញ្ចញ្ចញ្ចឹងធ្វើមិនពេលខោស្លឹកដូង ហើយពេលដែលខ្ញុំបន្តទៅសាលវិទ្យាលោយគឺសាលាគឺធំជាងពីមុន,10_13.wav,16000
ខ្ញុំត្រូវបន្តការសិក្សាទៅថ្នាក់វិទ្យាល័យ ដែលថ្នាក់វិទ្យាល័យនៅក្នុងភូមិមួយផ្សេងទៀត ហើយដែលត្រូវរៀនពីថ្នាក់ទី ៦ រហូត[?]ដល់ថ្នាក់ទី ១២,ខ្ញុំបន្តការសិក្សាទៅថ្នាក់វិទ្យាល័យ ដែលថ្នាក់វិទ្យាល័យ នៅក្នុងភូមួយផ្សេងទៀត ហើយដែលត្រូវរៀនពីថ្នាក់ទីប្រាំមួយដ៏ហូតដល់ថ្នាក់ទី,10_3.wav,16000
ហើយខ្ញុំក៏សូមបញ្ចប់ការពិពណ៌នាទៅលើសាលាវិទ្យាល័យរបស់ខ្ញុំនេះដោយប៉ុណ្ណេះដែរ សូមអរគុណ,ហើយខ្ញុំក៏សុំបញ្ចប់ការពិជ្រាប់ពិព័ត៌នាធ្វើសាលើបច្នែករបស់ខ្ញុំនេះដោយប៉ុន្តែដែលសុំអស់គុណ,10_20.wav,16000
ដូច្នេះហើយគឺខ្ញុំមិនអាចធ្វើដំណើរដោយថ្មើរជើងទៅកាន់វិទ្យាល័យរបស់ខ្ញុំបាននោះទេ ហើយមធ្យោបាយធ្វើដំណើររបស់ខ្ញុំគឺខ្ញុំជិះកង់,ព្រោះឆ្នេរហើយគឺខ្ញុំអាចធ្វើដំណើរដោយធ្មើរជើងទៅកាន់វិតជាល័យរបស់ខ្ញុំបាននៅទេ ហើយមធ្យោបារធ្វើដំណើរបស់ខ្ញុំគឺខ្ញុំជិះកង,10_8.wav,16000
មានមនុស្សច្រើនជាងពីមុន គឺមានសិស្សច្រើនជាងពីមុន មានកង់ជាច្រើនដែលចតនៅក្នុងសាលារៀន,មានមនុស្សច្រើន យាវីមុន គឺមានសិស្សច្រើន យាវីមុន មានកម្មជាវីមុន គាត់ចូលដ៏ក្នុងសាលារៀត,10_18.wav,16000
ហើយទីធ្លាក៏ធំជាងពីមុនដែរ ហើយមានសិស្សជាច្រើននៅក្នុងថ្នាក់វិទ្យាល័យ,ហើយទីធ្លាយក៏ធំហៀងពីបុណ្ណដែរហើយមានសិស្សជាច្រើនៅក្នុងថ្នាក់វិទ្យាល័យ,10_19.wav,16000
ហើយការជិះកង់របស់ខ្ញុំដែលមានរយៈចំងាយប្រហែលជា ៧ គីឡូម៉ែត្រនោះ គឺចំណាយពេលប្រហែលជា ៤០ នាទី ដែលខ្ញុំជិះធ្វើដំណើរដោយកង់,ហើយការជិះកម្មបើគខ្ញុំដែលមានយកចំងាយប្រហែលជា ៧០០កីឡូម៉ែត្រគឺចំណាយពេលប្រហែលជាសែលសប្រនាទេស ដែលខ្ញុំជាធ្វើដំណើរដែលដែលកង់,10_9.wav,16000
បាទ ប៉ុន្តែមានប្រជាជនមួយចំនួនពេលដែលភ្លៀងមក ពួកគេបែរជាកាន់ចប កាន់ធុង បាទ ដើរទៅរក ដើរទៅរកអី ដូចជាខ្យង ដូចជាក្ដាម អីអញ្ចឹងនៅតាមវាលស្រែ បាទ,បាទ ប៉ុន្តែមានប្រជាជនមួយចំនួនពេលដែលភ្លាងមកពួកគេបែកជាកាន់ចរណ៍កាន់ធុងដើរទៅរ៉ូប ដើរទៅរ៉ូបអីដូចជាខ្យង់ដើមអីចឹងនៅតាមវាស្រាយ,8_22.wav,16000
នោះគឺជាគ្រោះថ្នាក់ម្យ៉ាងដែរ ព្រោះថានៅតាមវាលស្រែ វាមានចរន្តស្រូបជាច្រើន ដូចជាចរន្តខ្សែ អ៊ីនធើណេត ខ្សែកាបទូរទស្សន៍អីអញ្ចឹង វាមានចរន្តច្រើន,មនុស្សគឺជាគ្រោះថ្នាក់ម្យារដែរព្រោះថានៅតាមរៀសស្វាវាមានច្រន់ស្រូបជាច្រើនដូចជារន់ខ្សែអ៊ីន្តណេដ៏ ក្សែកាបទូរទស្សអីអញ្ចឹងមានច្រន់ចឹន,8_23.wav,16000
ហើយទឹកហូរលឿន ទឹកហូរកួចអីអញ្ចឹង ប្រជាជនមានលក្ខណៈភ័យ ដូច្នេះពួកគេក៏កាត់បន្ថយពេលដែលភ្លៀង ពួកគេមិនសូវចេញដើរទេ,ហើយទឹកខូរលឿនទឹកខូចអោយអញ្ចឹង ប្រជាជនមានលក្ខណៈភ័យដូចឆ្នះពួកគេប្រកាត់បន្ថយពេលដែលភ្លាង ពួកគេមិនសូវចេញដើរ,8_21.wav,16000
បាទ ហើយខ្លះណាទៀតនោះ ដីនៅកន្លែងហ្នឹងបើសិនជាមានទឹកហូរខ្លាំង វាធ្វើឲ្យដីកន្លែងហ្នឹងបាក់អីអញ្ចឹងទៅ ឬមួយក៏នៅលើស្ពានអីអញ្ចឹងទៅ ធ្វើឲ្យដីនោះបាក់,ហើយខ្លះណាទៀតនោះដីនៅក្លាយនឹងមួយសិនជាមានទឹកខូរខ្លាំងវាធ្វើឲ្យដីក្លាយនឹងបាក់អីចឹងទៅ ឬមួយក៏នៅលើសពាន័យអញ្ចឹងទៅ,8_20.wav,16000
បាទ សូមអរគុណ សូមជម្រាបលា,បានផ្សូមអរគុណ,8_34.wav,16000
បាទ អាគុយហ្នឹងគឺ  ជាវត្ថុម្យ៉ាងសម្រាប់ចាប់ឲ្យមានភ្លើងដូចអគ្គិសនីអញ្ចឹង ប៉ុន្តែវាមានរូបរាង ៤ ជ្រុង បាទ វាមានរូបរាង ៤ ជ្រុង បាទ,អគុយនឹងគឺជាវធម្យ៉ាន់សម្រាប់ចាប់ឯមានភ្លើងដូចអគ្គិសសំណីចឹងប៉ុន្តែមែនរូបរាងបួនជ្រុងវាមានរូបរាងបួនជ្រុង,8_30.wav,16000
